vehicle_id,Body_Type,Global_Sales_Sub-Segment,Brand,Nameplate,Driven_Wheels,Transmission,Turbo,Fuel_Type,PropSysDesign,Plugin,Registration_Type,Generation_Year,Length,Height,Width,Engine_KW,No_of_Gears,Curb_Weight,CO2,Fuel_cons_combined,date,country_name,year
47797,van,van,ford,transit courier,front,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,4157.0,1747.0,1976.0,70.0,5.0,1295.0,104.0,4.0,2017-06-01,Germany,2017
47798,wagon,car,hyundai,i30,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4585.0,1465.0,1795.0,103.0,7.0,1369.0,120.0,5.2,2017-06-01,Germany,2017
47799,van,van,nissan,nv400,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,6418.0,2350.0,2070.0,120.0,6.0,2438.0,195.0,7.5,2017-06-01,Germany,2017
47800,hatchback,car,opel,astra,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4370.0,1485.0,1809.0,147.0,6.0,1378.0,138.0,6.0,2017-06-01,Germany,2017
47801,hatchback,car,opel,astra,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4370.0,1485.0,1809.0,147.0,6.0,1378.0,146.0,6.0,2017-06-01,Germany,2017
47802,suv,suv,ford,kuga,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2012.0,4524.0,1701.0,1838.0,88.0,6.0,1579.0,143.0,6.2,2017-06-01,Germany,2017
47803,hatchback,car,skoda,rapid,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4483.0,1461.0,1706.0,70.0,5.0,1170.0,101.0,4.4,2017-06-01,Germany,2017
47804,sedan,car,guangzhou auto,chuanqi ga3,front,automatic,non turbo,gas,hybrid-full,yes,Passenger Cars,2013.0,4600.0,1530.0,1790.0,71.0,7.0,1628.3834004138419,160.25476190476195,8.829999999999998,2017-06-01,China,2017
47805,sedan,car,guangzhou auto,chuanqi ga3,front,automatic,non turbo,gas,hybrid-full,yes,Passenger Cars,2013.0,4600.0,1490.0,1790.0,71.0,7.0,1628.086257556699,162.15476190476195,8.829999999999998,2017-06-01,China,2017
47806,hatchback,car,skoda,fabia,front,manual,turbo,gas,ice,no,Passenger Cars,2014.0,4028.0,1472.0,1732.0,81.0,6.0,1130.0,101.0,4.3,2017-06-01,Germany,2017
47807,hatchback,pup,ford,fiesta,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4040.0,1476.0,1735.0,63.0,5.0,1113.0,101.0,4.4,2017-06-01,Germany,2017
47808,suv,suv,dongfeng,dfm joyear x5,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4515.0,1725.0,1812.0,110.0,8.0,1805.1226334776334,193.2433333333333,9.149603174603175,2017-06-01,China,2017
47809,van,van,nissan,nv400,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,6949.0,2375.0,2070.0,120.0,6.0,2524.0,195.0,7.5,2017-06-01,Germany,2017
47810,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2355.0,2040.0,103.0,6.0,2031.0,182.2268990512894,7.0951692072718275,2017-06-01,Germany,2017
47811,suv,suv,dongfeng,joyear,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4720.0,1790.0,1825.0,110.0,7.0,1836.8204365079362,189.85340277777783,9.10293650793651,2017-06-01,China,2017
47812,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5558.0,2740.0,2010.0,150.0,8.0,2434.0,192.64251643244012,8.108990071960514,2017-06-01,Germany,2017
47813,suv,suv,land rover,range rover velar,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4803.0,1665.0,1950.0,177.0,8.0,1841.0,154.0,5.8,2017-06-01,Germany,2017
47814,van,van,nissan,nv300,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5399.0,2495.0,1956.0,107.0,6.0,1945.0,178.0,6.9,2017-06-01,Germany,2017
47815,wagon,car,audi,a4,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4725.0,1434.0,1842.0,185.0,7.0,1585.0,135.0,6.0,2017-06-01,Germany,2017
47816,mpv,mpv,ossan,a800,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4810.0,1730.0,1795.0,92.0,5.0,1484.6834913765026,150.62059055372487,6.694935229928284,2017-06-01,China,2017
47817,van,van,volkswagen,caddy,front,manual,turbo,diesel,ice,no,Passenger Cars,2003.0,4408.0,1822.0,1793.0,75.0,5.0,1610.0,127.0,4.8,2017-06-01,Germany,2017
47818,suv,suv,landwind,x2,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4160.0,1670.0,1810.0,92.0,5.0,1831.3012896825394,263.91111111111115,15.873333333333335,2017-06-01,China,2017
47819,suv,suv,peugeot,2008,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2013.0,4159.0,1556.0,1739.0,96.0,5.0,1235.0,110.0,4.8,2017-06-01,Germany,2017
47820,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2012.0,4567.0,1481.0,1799.0,92.0,6.0,1316.0,123.0,5.3,2017-06-01,Germany,2017
47821,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2355.0,2040.0,75.0,6.0,2022.0,181.99356571795607,7.076960043851563,2017-06-01,Germany,2017
47822,hatchback,car,skoda,rapid spaceback,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4304.0,1459.0,1706.0,70.0,5.0,1165.0,101.0,4.4,2017-06-01,Germany,2017
47823,hatchback,car,skoda,fabia,front,manual,turbo,gas,ice,no,Passenger Cars,2014.0,4028.0,1472.0,1732.0,70.0,5.0,1110.0,99.0,4.3,2017-06-01,Germany,2017
47824,wagon,car,hyundai,i30,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4585.0,1465.0,1795.0,88.0,6.0,1320.0,115.0,4.9,2017-06-01,Germany,2017
47825,wagon,car,skoda,fabia,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4257.0,1452.0,1732.0,81.0,7.0,1188.0,105.0,4.5,2017-06-01,Germany,2017
47826,suv,suv,mercedes-benz,gla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4442.0,1478.0,1803.0,280.0,7.0,1568.0,225.0,9.4,2017-06-01,USA,2017
47827,wagon,car,peugeot,308,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4585.0,1461.0,1804.0,73.0,5.0,1460.0,95.0,3.5,2017-06-01,Germany,2017
47828,suv,suv,mercedes-benz,gla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4445.0,1478.0,1803.0,280.0,7.0,1568.0,225.0,9.4,2017-06-01,USA,2017
47829,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5963.0,2740.0,2010.0,150.0,8.0,2453.0,192.64251643244012,8.108990071960514,2017-06-01,Germany,2017
47830,hatchback,car,skoda,fabia,front,manual,turbo,gas,ice,no,Passenger Cars,2014.0,3992.0,1452.0,1732.0,81.0,6.0,1130.0,101.0,4.3,2017-06-01,Germany,2017
47831,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7128.0,2940.0,2010.0,150.0,8.0,2660.0,192.68951096795917,8.122323405293848,2017-06-01,Germany,2017
47832,pickup,pup,ram,1500,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2008.0,5817.0,2002.0,2017.0,295.0,8.0,2556.0,298.0,12.8,2017-06-01,Germany,2017
47833,hatchback,car,honda,civic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4557.0,1435.0,1877.0,228.0,6.0,1414.0,225.0,9.4,2017-06-01,USA,2017
47834,coupe,sport,lamborghini,huracan,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4506.0,1165.0,1924.0,470.0,7.0,1382.0,314.0,13.7,2017-06-01,Germany,2017
47835,convertible,car,audi,a3,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4241.0,1409.0,1793.0,110.0,6.0,1455.0,118.0,5.2,2017-06-01,Germany,2017
47836,suv,suv,mercedes-benz,glc coupe,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4732.0,1602.0,1890.0,350.0,9.0,2010.0,262.0,11.5,2017-06-01,Germany,2017
47837,sedan,car,toyota,avensis,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2008.0,4750.0,1480.0,1810.0,105.0,6.0,1535.0,119.0,4.5,2017-06-01,Germany,2017
47838,sedan,car,alpina,3-series,awd,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4632.0,1431.0,1811.0,324.0,8.0,1780.0,190.0,8.3,2017-06-01,Germany,2017
47839,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,6204.0,2330.0,2098.0,75.0,6.0,2113.0,197.0,7.5,2017-06-01,Germany,2017
47840,suv,suv,mercedes-benz,glc,awd,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4656.0,1639.0,1890.0,350.0,9.0,2000.0,265.0,11.6,2017-06-01,Germany,2017
47841,sedan,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4691.0,1415.0,1778.0,280.0,7.0,1565.0,215.0,9.0,2017-06-01,USA,2017
47842,sedan,car,hyundai,sonata,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4854.0,1476.0,1864.0,183.0,8.0,1581.0,216.0,9.0,2017-06-01,USA,2017
47843,sedan,car,audi,a4,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2015.0,4726.0,1427.0,1842.0,185.0,7.0,1585.0,136.0,5.9,2017-06-01,Germany,2017
47844,suv,suv,great wall,haval h9,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2014.0,4856.0,1900.0,1926.0,140.0,8.0,2278.6097238230514,244.7,11.015555555555556,2017-06-01,China,2017
47845,wagon,car,volvo,v90 cross country,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4939.0,1543.0,1879.0,187.0,8.0,1934.0,169.0,7.4,2017-06-01,USA,2017
47846,suv,suv,zotye,x7,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4736.0,1672.0,1942.0,130.0,6.0,2121.7433333333347,314.21111111111117,15.447000000000001,2017-06-01,China,2017
47847,sedan,car,faw,junpai a70,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2016.0,4610.0,1500.0,1790.0,80.0,0.0,1899.4764245750462,0.0,0.0,2017-06-01,China,2017
47848,convertible,car,alpina,4-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1380.0,1825.0,324.0,8.0,1915.0,190.0,8.3,2017-06-01,Germany,2017
47849,van,van,opel,vivaro,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,4998.0,1971.0,1956.0,92.0,6.0,1971.0,145.0,5.6,2017-06-01,Germany,2017
47850,suv,suv,great wall,haval h8,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2014.0,4820.0,1794.0,1975.0,140.0,6.0,2238.1304285714277,264.274358974359,11.48523015873016,2017-06-01,China,2017
47851,hatchback,car,volkswagen,arteon,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4862.0,1450.0,1871.0,140.0,7.0,1601.0,135.0,6.0,2017-06-01,Germany,2017
47852,sedan,car,lexus,gs,rear,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4880.0,1455.0,1840.0,180.0,8.0,1740.0,183.0,7.9,2017-06-01,Germany,2017
47853,wagon,car,volvo,v90 cross country,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4939.0,1543.0,1879.0,187.0,8.0,1934.0,169.0,7.4,2017-06-01,USA,2017
47854,coupe,car,bmw,4-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4638.0,1387.0,1825.0,135.0,8.0,1541.5822851522848,131.46889428329442,5.807563565533139,2017-06-01,China,2017
47855,sedan,car,jaguar,xe,awd,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4672.0,1425.0,1850.0,184.0,8.0,1595.0,154.0,6.8,2017-06-01,Germany,2017
47856,coupe,car,alpina,4-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1373.0,1825.0,324.0,8.0,1690.0,180.0,7.9,2017-06-01,Germany,2017
47857,convertible,car,mercedes-benz,s-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5027.0,1411.0,1899.0,463.0,7.0,2115.0,272.0,12.0,2017-06-01,Germany,2017
47858,van,van,volkswagen,transporter,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2015.0,4904.0,1990.0,1904.0,110.0,6.0,1927.0,208.0,9.1,2017-06-01,Germany,2017
47859,coupe,car,audi,a5,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4673.0,1365.0,1846.0,140.0,7.0,1505.7505096744485,128.43713788000127,5.490291062509835,2017-06-01,China,2017
47860,suv,suv,peugeot,5008,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4670.0,1650.0,1855.0,123.0,6.0,2133.605083333334,219.6833333333333,12.095,2017-06-01,China,2017
47861,sedan,car,hyundai,sonata,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4854.0,1476.0,1864.0,183.0,8.0,1601.0,216.0,9.0,2017-06-01,USA,2017
47862,wagon,car,baojun,310,front,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4620.0,1515.0,1710.0,82.0,6.0,1289.8885311619915,257.3244444444444,14.238115079365082,2017-06-01,China,2017
47863,suv,suv,cadillac,xt5,awd,automatic,turbo,gas,mild-hybrid,no,Passenger Cars,2016.0,4812.0,1685.0,1903.0,198.0,9.0,2221.767165498752,243.99432098765442,11.623238095238097,2017-06-01,China,2017
47864,convertible,car,mercedes-benz,e-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,190.0,9.0,1954.2944841758456,170.0,6.5,2017-06-01,Germany,2017
47865,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5910.0,2505.0,1993.0,140.0,7.0,2030.0,253.0,9.7,2017-06-01,Germany,2017
47866,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2590.0,2040.0,75.0,6.0,2086.0,193.0,7.4,2017-06-01,Germany,2017
47867,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2590.0,2040.0,75.0,6.0,2086.0,193.0,7.5,2017-06-01,Germany,2017
47868,hatchback,car,audi,a3 sportback,awd,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4335.0,1411.0,1800.0,294.0,7.0,1585.0,189.0,8.3,2017-06-01,Germany,2017
47869,hatchback,car,audi,a5 sportback,front,manual,turbo,diesel,ice,no,Passenger Cars,2016.0,4733.0,1386.0,1843.0,110.0,6.0,1545.0,109.0,4.2,2017-06-01,Germany,2017
47870,suv,suv,mercedes-benz,glc,awd,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4656.0,1639.0,1890.0,375.0,9.0,2010.0,270.0,11.9,2017-06-01,Germany,2017
47871,coupe,car,bentley,continental,awd,automatic,turbo,gas,ice,no,Passenger Cars,2010.0,4818.0,1391.0,1947.0,522.0,8.0,2280.0,358.0,15.7,2017-06-01,Germany,2017
47872,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,6204.0,2330.0,2098.0,103.0,6.0,2113.0,197.0,7.5,2017-06-01,Germany,2017
47873,suv,suv,mercedes-benz,glc coupe,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4732.0,1602.0,1890.0,375.0,9.0,2020.0,267.0,11.7,2017-06-01,Germany,2017
47874,coupe,sport,mclaren,super,rear,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4543.0,1196.0,1930.0,527.0,7.0,1322.0,249.0,10.7,2017-06-01,Germany,2017
47875,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2590.0,2040.0,103.0,6.0,2086.0,193.0,7.4,2017-06-01,Germany,2017
47876,wagon,car,porsche,panamera,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,5049.0,1432.0,1937.0,404.0,8.0,2385.0,215.0,9.4,2017-06-01,Germany,2017
47877,van,van,volkswagen,multivan,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2015.0,4904.0,1950.0,1904.0,84.0,5.0,1946.0,159.0,6.1,2017-06-01,Germany,2017
47878,coupe,car,bmw,4-series,awd,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1392.0,1825.0,135.0,6.0,1635.0,154.0,6.6,2017-06-01,Germany,2017
47879,coupe,sport,porsche,911,rear,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4549.0,1297.0,1880.0,515.0,7.0,1545.0,269.0,11.8,2017-06-01,Germany,2017
47880,hatchback,car,kandi,k17 (cyclone),front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2015.0,3971.0,1496.0,1745.0,35.0,0.0,1385.5406776124094,0.0,0.0,2017-06-01,China,2017
47881,suv,suv,alfa romeo,stelvio,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4687.0,1671.0,1903.0,147.0,8.0,1737.7437513542702,159.93739698778063,6.948092121719206,2017-06-01,China,2017
47882,sedan,car,jaguar,xe,rear,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4672.0,1416.0,1850.0,147.0,8.0,1540.0,144.0,6.3,2017-06-01,Germany,2017
47883,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2006.0,5245.0,2405.0,1993.0,140.0,7.0,2010.0,253.0,9.7,2017-06-01,Germany,2017
47884,convertible,car,audi,a3,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4241.0,1409.0,1793.0,110.0,7.0,1470.0,114.0,5.0,2017-06-01,Germany,2017
47885,sedan,car,audi,a3,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4458.0,1416.0,1796.0,110.0,7.0,1325.0,109.0,4.8,2017-06-01,Germany,2017
47886,van,van,peugeot,expert,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2015.0,5309.0,1877.0,1920.0,130.0,6.0,1880.0,163.0,6.2,2017-06-01,Germany,2017
47887,wagon,car,mercedes-benz,e-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4947.0,1497.0,1861.0,190.0,9.0,1935.0,177.0,6.7,2017-06-01,Germany,2017
47888,sedan,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4923.0,1468.0,1852.0,190.0,9.0,1800.0,140.0,5.3,2017-06-01,Germany,2017
47889,hatchback,car,audi,a5 sportback,front,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4733.0,1386.0,1843.0,110.0,7.0,1590.0,110.0,4.2,2017-06-01,Germany,2017
47890,wagon,car,mercedes-benz,c-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,180.0,9.0,1598.9322124188736,152.19448107448102,6.822337162470661,2017-06-01,China,2017
47891,hatchback,car,hawtai,ev160,awd,automatic,non turbo,electricity,electric,yes,Passenger Cars,2017.0,3520.0,1490.0,1570.0,30.0,0.0,1975.0644220374454,0.0,0.0,2017-06-01,China,2017
47892,convertible,sport,chevrolet,camaro,rear,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,4783.0,1344.0,1897.0,205.0,6.0,1645.0,235.0,9.8,2017-06-01,USA,2017
47893,suv,suv,byd,tang,awd,automatic,turbo,gas,hybrid-full,yes,Passenger Cars,2014.0,4815.0,1725.0,1875.0,151.0,6.0,2101.8360714285723,279.3095238095238,13.317666666666666,2017-06-01,China,2017
47894,coupe,sport,aston martin,vanquish,rear,automatic,non turbo,gas,ice,no,Passenger Cars,2012.0,4692.0,1294.0,1912.0,444.0,8.0,1739.0,302.0,12.8,2017-06-01,USA,2017
47895,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,7004.0,2321.0,2098.0,75.0,6.0,2197.0,201.0,7.7,2017-06-01,Germany,2017
47896,suv,suv,chana,cs55,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4500.0,1690.0,1855.0,115.0,6.0,1483.705896527848,246.05777777777774,12.477888888888891,2017-06-01,China,2017
47897,van,van,citroen,jumper/relay,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,4963.0,2254.0,2050.0,96.0,6.0,2025.0,153.0,5.8,2017-06-01,Germany,2017
47898,van,van,ford,transit custom,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,5339.0,2332.0,1986.0,125.0,6.0,2325.0,160.0,6.2,2017-06-01,Germany,2017
47899,sedan,car,jaguar,xf,awd,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4954.0,1457.0,1880.0,221.0,8.0,1715.0,163.0,7.2,2017-06-01,USA,2017
47900,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,7004.0,2321.0,2098.0,103.0,6.0,2197.0,201.0,7.7,2017-06-01,Germany,2017
47901,sedan,car,audi,a4,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4726.0,1427.0,1842.0,185.0,7.0,1530.0,132.0,5.8,2017-06-01,Germany,2017
47902,wagon,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4933.0,1475.0,1852.0,190.0,9.0,1890.0,148.0,5.6,2017-06-01,Germany,2017
47903,convertible,car,mercedes-benz,e-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,135.0,9.0,1755.0,175.0,7.7,2017-06-01,Germany,2017
47904,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2590.0,2040.0,75.0,6.0,2022.0,193.0,7.5,2017-06-01,Germany,2017
47905,coupe,car,mercedes-benz,e-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,190.0,9.0,1975.0,165.0,6.3,2017-06-01,Germany,2017
47906,suv,suv,volvo,xc60,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4688.0,1658.0,1902.0,235.0,8.0,2002.0,176.0,7.7,2017-06-01,USA,2017
47907,sedan,car,mercedes-benz,e-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4923.0,1468.0,1852.0,190.0,9.0,1845.0,159.0,6.0,2017-06-01,Germany,2017
47908,sedan,car,cadillac,ct6,rear,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,5184.0,1473.0,1880.0,198.0,8.0,1671.0,225.0,9.4,2017-06-01,USA,2017
47909,sedan,car,brilliance,h230,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2012.0,4390.0,1497.0,1703.0,70.0,0.0,1942.1118198198199,0.0,0.0,2017-06-01,China,2017
47910,van,van,mercedes-benz,sprinter,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2006.0,5910.0,2505.0,1993.0,120.0,5.0,2050.0,238.0,9.1,2017-06-01,Germany,2017
47911,suv,suv,zotye,t600,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4654.0,1696.0,1893.0,115.0,5.0,2205.350662698413,203.63939939939942,10.442222222222224,2017-06-01,China,2017
47912,wagon,car,mercedes-benz,e-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4933.0,1475.0,1852.0,190.0,9.0,1940.0,166.0,6.3,2017-06-01,Germany,2017
47913,coupe,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4686.0,1405.0,1810.0,115.0,9.0,1505.0,132.0,5.9,2017-06-01,Germany,2017
47914,sedan,car,mercedes-benz,cla,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4691.0,1415.0,1778.0,280.0,7.0,1585.0,215.0,9.0,2017-06-01,USA,2017
47915,suv,suv,zotye,t600,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4654.0,1696.0,1893.0,115.0,6.0,2201.632329365079,203.17273273273273,10.389930555555557,2017-06-01,China,2017
47916,coupe,car,alpina,4-series,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1373.0,1825.0,324.0,8.0,1755.0,190.0,8.3,2017-06-01,Germany,2017
47917,mpv,mpv,fiat,500l,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4375.0,1667.0,1784.0,88.0,6.0,1395.0,155.0,6.7,2017-07-01,Germany,2017
47918,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6570.0,2270.0,2130.0,150.0,8.0,2417.0,196.37976737821563,8.076767849738296,2017-07-01,Germany,2017
47919,suv,suv,fiat,500x,front,automatic,turbo,diesel,ice,no,Passenger Cars,2014.0,4273.0,1600.0,1796.0,88.0,6.0,1395.0,113.0,4.3,2017-07-01,Germany,2017
47920,suv,suv,fiat,500x,front,unknown,unknown,lpg,ice,no,Passenger Cars,2014.0,4436.9663676046175,1652.5139285714288,1799.3665957446808,88.0,5.0,1434.3096074929974,238.79003267973854,9.705014880952378,2017-07-01,Germany,2017
47921,convertible,car,bmw,2-series,rear,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4432.0,1413.0,1774.0,110.0,6.0,1600.0,114.0,4.3,2017-07-01,Germany,2017
47922,hatchback,car,bmw,6-series gt,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,5091.0,1538.0,1902.0,195.0,8.0,1900.0,135.0,5.1,2017-07-01,Germany,2017
47923,coupe,sport,ford,mustang,rear,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4788.0,1377.0,1915.0,392.0,6.0,1699.8194906093906,352.0,14.7,2017-07-01,USA,2017
47924,coupe,sport,ford,mustang,rear,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4788.0,1361.0,1915.0,392.0,6.0,1698.6944906093909,352.0,14.7,2017-07-01,USA,2017
47925,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5970.0,2250.0,2130.0,150.0,8.0,2251.0,196.4476306260789,8.071582664553107,2017-07-01,Germany,2017
47926,coupe,car,bmw,2-series,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4432.0,1418.0,1774.0,110.0,8.0,1475.0,116.0,3.8,2017-07-01,Germany,2017
47927,convertible,car,bmw,2-series,rear,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4432.0,1413.0,1774.0,110.0,6.0,1600.0,127.0,4.3,2017-07-01,Germany,2017
